
# Waypoint History - Started at 2026-02-07 22:18:55 - Random Seed 1235

# Waypoint History - Started at 2026-02-07 22:20:09 - Random Seed 1235

# Waypoint History - Started at 2026-02-07 22:21:28 - Random Seed 1235

# Waypoint History - Started at 2026-02-07 22:22:24 - Random Seed 1235
(-0.238677, -0.547512, 29.71),  cut
(-0.238677, -0.547512, 29.71),  cut
(-0.238677, -0.547512, 29.71),  cut
(-0.238677, -0.547512, 29.71),  cut
(-0.102914, -0.619888, -6.80),  cut
(-0.102914, -0.619888, -7.12),  cut
(-0.102914, -0.619888, -7.12),  cut
(-0.102914, -0.619888, -7.12),  cut
(-0.102914, -0.619888, -7.12),  cut
(-0.102914, -0.619888, -7.12),  cut
(0.038795, -0.809441, -40.05),  cut
(0.038795, -0.809441, -40.25),  cut
(0.038795, -0.809441, -40.25),  cut
(0.038795, -0.809441, -40.25),  cut
(0.038795, -0.809441, -40.25),  cut
(0.038795, -0.809441, -40.25),  cut
(0.038795, -0.809441, -40.25),  cut
(0.038795, -0.809441, -40.25),  cut
(0.038795, -0.809441, -40.25),  cut
(0.038795, -0.809441, -40.25),  cut
(0.427874, -0.846863, -13.13),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.427874, -0.846863, -13.03),  cut
(0.669609, -0.809621, 2.08),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.669609, -0.809621, 2.17),  cut
(0.9, -0.49497, 41.27),  cut
(0.738868, -0.596997, 51.51),  cut
(0.738868, -0.596997, 51.58),  cut
(0.738868, -0.596997, 51.58),  cut
(0.738868, -0.596997, 51.58),  cut
(0.738868, -0.596997, 51.58),  cut
(0.738868, -0.596997, 51.58),  cut
(0.738868, -0.596997, 51.58),  cut
(0.738868, -0.596997, 51.58),  cut
(0.9, -0.504081, 36.27),  cut
(0.9, -0.505094, 36.10),  cut
(0.9, -0.506106, 36.03),  cut
(0.9, -0.507118, 35.96),  cut
(0.9, -0.508131, 35.90),  cut
(0.9, -0.509143, 35.85),  cut
(0.9, -0.510155, 35.82),  cut
(0.899619, -0.511168, 35.81),  reached
(0.86, -0.511168, 35.81),  reached
(0.861619, -0.511168, 214.81),  cut
(0.727592, 0.265268, 99.69),  cut
(0.71966, 0.034837, 104.59),  cut
(0.71966, 0.034837, 104.61),  cut
(0.71966, 0.034837, 104.61),  cut
(0.71966, 0.034837, 104.61),  cut
(0.533802, -0.110719, 134.82),  cut
(0.619418, -0.207257, 136.50),  cut
(0.617849, -0.208723, 136.98),  cut
(0.616279, -0.210189, 137.49),  cut
(0.614709, -0.211655, 138.05),  cut
(0.61314, -0.213121, 138.66),  cut
(0.61157, -0.214587, 139.34),  cut
(0.61, -0.216052, 140.09),  cut
(0.60843, -0.217518, 140.96),  cut
(0.606861, -0.218984, 141.95),  cut
(0.498367, -0.111638, 138.00),  cut
(0.494824, -0.11173, 138.55),  cut
(0.49128, -0.111822, 139.19),  cut
(0.487737, -0.111914, 139.86),  cut
(0.484193, -0.112006, 140.59),  cut
(0.48065, -0.112098, 141.39),  cut
(0.477106, -0.11219, 142.26),  cut
(0.473563, -0.112282, 143.22),  cut
(0.470019, -0.112374, 144.31),  cut
(0.455476, -0.058519, 130.24),  cut
(0.451735, -0.058507, 131.33),  cut
(0.450478, 0.618444, 95.45),  cut
(0.450478, 0.618444, 95.36),  cut
(0.450478, 0.618444, 95.36),  cut
(0.641461, 0.289339, 71.23),  cut
(0.641461, 0.289339, 71.11),  cut
(0.641461, 0.289339, 71.11),  cut
(0.641461, 0.289339, 71.11),  cut
(0.641461, 0.289339, 71.11),  cut
(0.641461, 0.289339, 71.11),  cut
(0.641461, 0.289339, 71.11),  cut
(0.641461, 0.289339, 71.11),  cut
(0.424246, 0.117786, 71.11),  reached
(0.275286, 0.135419, 71.11),  reached

# Waypoint History - Started at 2026-02-09 11:31:56 - Random Seed 1235
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.340755, -0.028687, 10.67),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(0.068286, -0.23901, -21.19),  cut
(0.068286, -0.23901, -21.30),  cut
(-0.461955, 0.073823, -2.20),  reached
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut
(-0.024513, 0.444797, 40.30),  cut

# Waypoint History - Started at 2026-02-09 11:56:05 - Random Seed 1235
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.340755, -0.028687, 10.67),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(0.068286, -0.23901, -21.19),  cut
(0.068286, -0.23901, -21.30),  cut
(-0.5151, 0.027522, -2.20),  reached
(0.068286, -0.23901, -24.55),  cut
(0.068286, -0.23901, -24.55),  cut
(-0.340187, -0.196128, -55.97),  cut
(-0.340187, -0.196128, -56.21),  cut
(-0.528268, 0.11162, -29.01),  reached
(-0.388928, -0.209961, -66.57),  cut
(-0.398181, -0.212405, -68.21),  cut
(-0.407433, -0.21485, -69.98),  cut
(-0.416686, -0.217294, -71.87),  cut
(-0.425938, -0.219739, -73.92),  cut
(-0.435191, -0.222183, -76.14),  cut
(-0.444443, -0.224628, -78.55),  cut
(-0.453696, -0.227072, -81.17),  cut
(-0.462948, -0.229517, -84.05),  cut
(-0.387524, -0.17662, -84.05),  reached
(-0.294894, -0.294601, -84.05),  reached
(-0.193733, -0.405355, -84.05),  reached
(-0.082124, -0.505572, -84.05),  reached
(-0.102914, -0.619888, -100.31),  cut
(-0.157079, -0.685935, -113.80),  cut
(-0.157079, -0.685935, -113.95),  cut
(-0.157079, -0.685935, -113.95),  cut
(-0.157079, -0.685935, -113.95),  cut
(-0.241231, -0.70201, -139.58),  cut
(-0.241631, -0.716687, -135.78),  cut
(-0.242032, -0.731364, -131.65),  cut
(-0.242433, -0.74604, -127.60),  cut
(-0.242833, -0.760717, -123.67),  cut
(-0.243234, -0.775393, -119.90),  cut
(-0.243635, -0.79007, -116.32),  reached
(-0.243635, -0.79007, 62.68),  cut
(0.038795, -0.809441, -3.92),  cut
(0.038795, -0.809441, -3.92),  cut
(0.038795, -0.809441, -3.92),  cut
(0.038795, -0.809441, -3.92),  cut
(0.038795, -0.809441, -3.92),  cut
(0.038795, -0.809441, -3.92),  cut
(0.038795, -0.809441, -3.92),  cut
(0.038795, -0.809441, -3.92),  cut
(0.038795, -0.809441, -3.92),  cut
(0.105775, -0.697821, 31.29),  cut
(0.105775, -0.697821, 31.62),  cut
(0.105775, -0.697821, 31.62),  cut
(0.105775, -0.697821, 31.62),  cut
(0.105775, -0.697821, 31.62),  cut
(0.26255, -0.500685, 45.83),  cut
(0.26255, -0.500685, 45.91),  cut
(0.26255, -0.500685, 45.91),  cut
(0.26255, -0.500685, 45.91),  cut
(0.26255, -0.500685, 45.91),  cut
(0.26255, -0.500685, 45.91),  cut
(0.26255, -0.500685, 45.91),  cut
(0.26255, -0.500685, 45.91),  cut
(0.26255, -0.500685, 45.91),  cut
(0.26255, -0.500685, 45.91),  cut
(0.159939, -0.457741, 45.91),  reached
(0.161127, -0.307746, 45.91),  reached
(0.16203, -0.157749, 45.91),  reached
(0.14806, -0.008401, 45.91),  reached
(0.71966, 0.034837, 4.33),  cut
(0.71966, 0.034837, 4.33),  cut
(0.616309, -0.059044, -7.09),  cut
(0.612568, -0.059032, -7.20),  cut
(0.608828, -0.05902, -7.27),  cut
(0.605088, -0.059008, -7.34),  cut
(0.601347, -0.058996, -7.42),  cut
(0.597607, -0.058983, -7.51),  cut
(0.593867, -0.058971, -7.60),  cut
(0.590126, -0.058959, -7.71),  cut
(0.586386, -0.058947, -7.82),  cut
(0.582646, -0.058935, -7.95),  cut
(0.578906, -0.058922, -8.10),  cut
(0.575165, -0.05891, -8.28),  cut
(0.571425, -0.058898, -8.48),  cut
(0.567685, -0.058886, -8.73),  cut
(0.569237, -0.1098, -32.31),  cut
(0.635116, -0.192598, -42.10),  cut
(0.633546, -0.194064, -42.85),  cut
(0.631976, -0.19553, -43.58),  cut
(0.630406, -0.196996, -44.42),  cut
(0.628837, -0.198462, -45.40),  cut
(0.644284, -0.537961, -77.65),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.644284, -0.537961, -77.79),  cut
(0.738868, -0.596997, -54.33),  cut
(0.738868, -0.596997, -54.10),  cut
(0.738868, -0.596997, -54.10),  cut
(0.738868, -0.596997, -54.10),  cut
(0.738868, -0.596997, -54.10),  cut
(0.846444, -0.545587, -10.33),  cut
(0.845356, -0.54682, -10.40),  cut
(0.847604, -0.55084, -11.94),  reached
(0.847604, -0.55084, 167.06),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.71966, 0.034837, 102.32),  cut
(0.727592, 0.265268, 92.39),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.727592, 0.265268, 92.32),  cut
(0.641461, 0.289339, 124.08),  cut
(0.641461, 0.289339, 124.46),  cut
(0.641461, 0.289339, 124.46),  cut
(0.550254, 0.223445, 112.26),  reached
(0.462266, 0.101962, 112.26),  reached
(0.371612, -0.017545, 112.26),  reached
(0.2786, -0.135226, 112.26),  reached
(0.18789, -0.25469, 112.26),  reached
(0.106763, -0.380858, 112.26),  reached
(0.036085, -0.513163, 112.26),  reached

# Waypoint History - Started at 2026-02-09 11:57:19 - Random Seed 1235
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.340755, -0.028687, 10.67),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(0.068286, -0.23901, -21.19),  cut
(0.068286, -0.23901, -21.30),  cut
(-0.508007, 0.036742, -2.20),  cut
(-0.520416, 0.047003, -2.20),  cut
(-0.536242, 0.059246, -2.20),  reached
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(-0.024513, 0.444797, 37.00),  cut
(0.057883, 0.802785, 68.61),  cut
(0.057883, 0.802785, 68.74),  cut
(-0.106873, 0.671071, 93.57),  cut
(-0.106873, 0.671071, 93.76),  cut
(-0.106873, 0.671071, 93.76),  cut
(-0.106873, 0.671071, 93.76),  cut
(-0.106873, 0.671071, 93.76),  cut
(-0.106873, 0.671071, 93.76),  cut
(-0.106873, 0.671071, 93.76),  cut
(-0.106873, 0.671071, 93.76),  cut
(-0.267672, 0.762947, 132.23),  cut
(-0.267672, 0.762947, 132.52),  cut
(-0.267672, 0.762947, 132.52),  cut
(-0.267672, 0.762947, 132.52),  cut
(-0.267672, 0.762947, 132.52),  cut
(-0.267672, 0.762947, 132.52),  cut
(-0.267672, 0.762947, 132.52),  reached
(-0.267672, 0.762947, 311.52),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.603438, 0.357426, -129.62),  cut
(-0.84647, 0.189203, -141.12),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.84647, 0.189203, -141.17),  cut
(-0.9, -0.389829, -104.32),  cut
(-0.9, -0.390933, -104.00),  cut
(-0.9, -0.392037, -103.78),  cut
(-0.9, -0.393141, -103.55),  cut
(-0.9, -0.394245, -103.30),  cut
(-0.9, -0.395349, -103.04),  cut
(-0.9, -0.396453, -102.76),  cut
(-0.9, -0.397557, -102.45),  cut
(-0.9, -0.398661, -102.13),  cut
(-0.9, -0.399765, -101.78),  cut
(-0.9, -0.400869, -101.40),  cut
(-0.897822, -0.401973, -101.00),  cut
(-0.894748, -0.403077, -100.56),  cut
(-0.891674, -0.404181, -100.11),  cut
(-0.888599, -0.405285, -99.63),  cut
(-0.885525, -0.406389, -99.13),  cut
(-0.88245, -0.407493, -98.60),  cut
(-0.879376, -0.408597, -98.05),  cut
(-0.876302, -0.409701, -97.46),  cut
(-0.873227, -0.410805, -96.83),  cut
(-0.870153, -0.411909, -96.16),  cut
(-0.867078, -0.413013, -95.44),  cut
(-0.864004, -0.414117, -94.66),  cut
(-0.860929, -0.415221, -93.82),  cut
(-0.857855, -0.416325, -92.89),  cut
(-0.854781, -0.417429, -91.88),  cut
(-0.851706, -0.418533, -90.75),  cut
(-0.848632, -0.419637, -89.47),  cut
(-0.845557, -0.420741, -88.00),  cut
(-0.493628, -0.690209, -46.19),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.493628, -0.690209, -46.04),  cut
(-0.422911, -0.728807, -38.84),  cut
(-0.422911, -0.728807, -38.77),  cut
(-0.422911, -0.728807, -38.77),  cut
(-0.422911, -0.728807, -38.77),  cut
(-0.422911, -0.728807, -38.77),  cut
(-0.157079, -0.685935, -2.54),  cut
(-0.157079, -0.685935, -2.34),  cut
(-0.157079, -0.685935, -2.34),  cut
(-0.157079, -0.685935, -2.34),  cut
(-0.157079, -0.685935, -2.34),  cut
(-0.238677, -0.547512, 39.37),  cut
(-0.238677, -0.547512, 39.75),  cut
(-0.238677, -0.547512, 39.75),  cut
(-0.472111, -0.553613, 15.55),  cut
(-0.485168, -0.541799, 15.55),  cut
(-0.501219, -0.529855, 15.55),  cut
(-0.517184, -0.517794, 15.55),  cut
(-0.533064, -0.505617, 15.55),  cut
(-0.548865, -0.493339, 15.55),  cut
(-0.564575, -0.48094, 15.55),  cut
(-0.580199, -0.468431, 15.55),  cut
(-0.595727, -0.455799, 15.55),  cut
(-0.611162, -0.443055, 15.55),  cut
(-0.626494, -0.430184, 15.55),  cut
(-0.641729, -0.417194, 15.55),  cut
(-0.656924, -0.404164, 15.55),  reached
(-0.238677, -0.547512, -18.92),  cut
(-0.568049, -0.278326, 9.36),  cut
(-0.557085, -0.263423, 9.36),  cut
(-0.546957, -0.246171, 9.36),  cut
(-0.536757, -0.228961, 9.36),  cut
(-0.526508, -0.21178, 9.36),  cut
(-0.516211, -0.194627, 9.36),  cut
(-0.505894, -0.177488, 9.36),  cut
(-0.495549, -0.160367, 9.36),  cut
(-0.485241, -0.143225, 9.36),  cut
(-0.474727, -0.126205, 9.36),  cut
(-0.464216, -0.109184, 9.36),  cut
(-0.453665, -0.092189, 9.36),  cut
(-0.443126, -0.075188, 9.36),  cut
(-0.431577, -0.0588, 9.36),  cut
(-0.419907, -0.042502, 9.36),  cut
(-0.408063, -0.026329, 9.36),  cut
(-0.39609, -0.010253, 9.36),  cut
(-0.383946, 0.005695, 9.36),  cut
(-0.37168, 0.021546, 9.36),  cut
(-0.359386, 0.037365, 9.36),  cut
(-0.346961, 0.05308, 9.36),  cut
(-0.334407, 0.068693, 9.36),  cut
(-0.321944, 0.084361, 9.36),  cut
(-0.30983, 0.100279, 9.36),  cut
(-0.297662, 0.116156, 9.36),  cut
(-0.285513, 0.132046, 9.36),  reached
(0.356628, -0.115316, -21.07),  cut
(0.353084, -0.115408, -21.18),  cut
(0.068286, -0.23901, -48.30),  cut
(-0.111376, 0.187265, -10.58),  cut
(-0.095217, 0.19597, -10.58),  reached
(0.314106, -0.116419, -37.35),  cut
(0.310562, -0.116511, -37.61),  cut
(0.307019, -0.116603, -37.88),  cut
(0.068286, -0.23901, -73.61),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut
(0.068286, -0.23901, -73.77),  cut

# Waypoint History - Started at 2026-02-09 11:58:29 - Random Seed 1235
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.611283, -0.144046, -26.52),  cut
(-0.340755, -0.028687, 10.67),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(-0.340755, -0.028687, 10.86),  cut
(0.068286, -0.23901, -21.19),  cut
(0.068286, -0.23901, -21.30),  cut
(-0.511481, -0.15093, -2.20),  cut
(-0.524315, -0.16207, -2.20),  cut
(-0.540536, -0.173784, -2.20),  reached
(-0.338569, -0.28292, -28.39),  cut
(-0.338292, -0.294477, -31.03),  cut
(-0.415223, -0.31082, -15.26),  cut
(-0.401642, -0.325416, -15.26),  cut
(-0.388375, -0.340416, -15.26),  cut
(-0.374983, -0.355306, -15.26),  cut
(-0.361478, -0.370093, -15.26),  cut
(-0.347859, -0.384777, -15.26),  cut
(-0.334128, -0.399354, -15.26),  cut
(-0.320285, -0.413826, -15.26),  cut
(-0.306333, -0.428193, -15.26),  cut
